Id del anuncio;Título;Tipo de inmueble;Descripción;Teléfono;Dirección;Precio;Habitaciones;Subtítulo;Nombre del vendedor;Tipo de vendedor;Barrio;Municipio;Distrito;Precio antes de rebaja;Euros/m2;Metros cuadrados construidos;Baños;Planta;Ascensor (Sí/No);Obra nueva (Sí/No);Piscina (Sí/No);Terraza (Sí/No);Parking (Sí/No);Parking incluído en el precio (Sí/No);Aire acondicionado (Sí/No);Trastero (Sí/No);Jardín (Sí/No)
102308163;Piso en Paseo Manuel Azaña;Piso;¿Buscas una vivienda amplia, acogedora, luminosa y en una de las zonas con más demanda residencial de Torrejón de Ardoz? Entonces deja de buscar, te presentamos tu nuevo hogar, no te defraudará.  Situada en una entreplanta con ascensor, con una distribución muy práctica y funcional, cuenta con una superficie útil de 100 m2 distribuidos de la siguiente manera: - Hall de entrada. - Espacioso salón-comedor independiente en el que gracias a sus grandes ventanales disfrutarás de una gran fuente de luz natural.  - Cocina completamente amueblada con encimera de granito y terraza tendedero.  - 3 dormitorios, todos con armarios empotrados, el principal con baño en suite y armario de cuatro cuerpos.  - 2 cuartos de baño completos, ambos con bañera y ventana. Cuenta con doble orientación, salón y dormitorio principal a un paseo peatonal muy tranquilo y el resto de dormitorios y cocina al interior de la urbanización. Puerta de entrada blindada, suelos de tarima de gran calidad, calefacción y agua sanitaria por gas natural, ventanas oscilobatientes de gran aislamiento, rejas en todas las ventanas, toldos eléctricos en dos de las habitaciones, aire acondicionado con bomba de frio-calor en salón y dormitorio principal. No tendrás problemas de almacenamiento ya que dispone de un cuarto armario empotrado de tres cuerpos en uno de los pasillos.  En la venta está incluida una plaza de garaje de buen tamaño con acceso directo desde el ascensor y un trastero. Asimismo, se incluyen todos los electrodomésticos (nevera, lavadora, secadora, lavavajillas, horno y vitrocerámica) y todo el mobiliario que figura en las fotos.  El inmueble se encuentra en una urbanización cerrada, con acceso para personas con diversidad funcional, portero físico, cámaras de seguridad en todas las zonas, piscina, jardín y área de recreo infantil.  Gracias a su ubicación, tendrás todo tipo de servicios al alcance de la mano: desde supermercados, comercios de barrio, colegios, institutos y fácil acceso a la A2 y M45. A tan solo 5 minutos a pié llegarás a la estación de tren de cercanías y de autobuses. En definitiva, un lugar en el que crecer y crear nuevos recuerdos. No dejes escapar esta fantástica oportunidad, llámanos y concierta una visita, TE ESPERAMOS.;919383469;Paseo Manuel Azaña;249900;3;Noroeste, Torrejón de Ardoz;J. A. Gestión Inmobiliaria;Profesional;-;Torrejón de Ardoz;Noroeste;-;1666;150;2;en;Sí;No;Sí;Sí;Sí;Sí;Sí;Sí;Sí
101281887;Piso;Piso;Amplio piso en Velilla de San Antonio, Madrid, perfecto para familias. La vivienda consta de 106 m² construidos distribuidos en 3 habitaciones, salón-comedor, cocina con acceso al lavadero además de 2 aseos. El inmueble es muy luminoso y tiene suelos de parquet. Situado en los bajos del edificio, sin ascensor. Localizado en el centro de Velilla de San Antonio, en sus alrededores encontramos la escuela IES Ana María Matute, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y paradas de autobús. Con fácil acceso a R-3. CONTACTO PARA VISITAS (WHATSAPP/ TELÉFONO): ANTONIO ZAPLANA .;919381557;Velilla de San Antonio;207000;3;Velilla de San Antonio;Proyectos ZERO;Profesional;-;Velilla de San Antonio;-;-;1935;107;2;bj;No;No;No;No;No;No;Sí;No;No
102194263;Chalet pareado en Calle Buganvilla;Chalet;Tu asesor personal inmobiliario, API San Román vende chalet pareado en la calle Buganvilla de Villalbilla. La casa se compone de un amplio jardín, plaza de garaje y dos alturas que se distribuyen del siguiente modo: La planta baja, cuenta con un hall recibidor, cuarto de baño con ducha, cocina con office, amplio salón comedor y dormitorio con armario empotrado. En la segunda planta, se distribuyen 5 dormitorios, uno de ellos ubicado en un altillo (buhardilla) y dos cuartos de baño completos, uno de ellos en suit. La casa tiene los suelos de gres y tarima, la pintura de las paredes es lisa, la puerta exterior es blindada, las ventanas son de climalit, la calefacción es individual de gas natural, apoyada por una estufa de pellet que da servicio a toda la casa, las cuales se pueden usar de manera conjunta o de forma independiente, también cuenta con placa solar para agua caliente. *financiación 100%. En API San Román no cobramos honorarios al comprador. Puedes ver este y otros inmuebles en mi perfil de Instagram @api. sanroman o puedes contactar conmigo en el 67O. 622.48O / 9I9. I23.2O8.;919381410;Calle Buganvilla;297500;6;Villalbilla;A.P.I SAN ROMÁN;Profesional;-;Villalbilla;-;-;1653;180;3;-;No;No;No;No;Sí;Sí;Sí;No;Sí
101308483;Piso en Calle Ocho De Marzo;Piso;Magnífico piso de 3 habitaciones y 2 baños, en Alcalá de Henares. Salón independiente de 25 m2. Terraza de 10 m2. Cocina amueblada, equipada y con office. Calefacción con gas natural y aire acondicionado preinstalado. Suelo de tarima, ventanas climalit y puertas de roble. Amueblado negociable. Dispone de una plaza de garaje de 12 m2 y trastero de 5 m2. Piscina, pista de pádel y parque infantil. Ascensor y acceso adaptado a personas con capacidad de movilidad reducida. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra - venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.;919382678;Calle OCHO DE MARZO;360000;3;El Pilar - Bripac, Alcalá de Henares;DAURUM ESTATE;Profesional;-;Alcalá de Henares;El Pilar - Bripac;-;2308;156;2;2;Sí;No;Sí;Sí;Sí;Sí;No;Sí;No
100606674;Ático en Carretera De Loeches;Ático;Fabuloso ático de 2 habitaciones y 2 baños, en Torrejón de Ardoz. 193 m2 construidos. 82 m2 útiles. Orientación Este. Salón independiente de 20 m2 con salida a terraza de 88 m2. Cocina amueblada, equipada y con office. Calefacción y aire acondicionado. Armarios empotrados, suelo de tarima, ventanas climalit y puertas de roble. Dispone de una plaza de garaje y trastero. Piscina y zona comunitaria. Ascensor y acceso adaptado a personas con capacidad de movilidad reducida. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra – venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.;919382678;Carretera DE LOECHES;345000;2;Sureste, Torrejón de Ardoz;DAURUM ESTATE;Profesional;-;Torrejón de Ardoz;Sureste;-;1788;193;2;4;Sí;No;Sí;Sí;Sí;Sí;Sí;Sí;No
102304178;Piso en Calle Zeus;Piso;Vivienda en venta en una de las mejores zonas de Torrejon de Ardoz (Los Fresnos) con polideportivos, colegios, etc. La vivienda esta situada dentro de urbanizacion privada con Garaje comunitario, trastero y piscina. Son 90 m2 aproximadamente de vivienda con dos amplios dormitorios con armarios empotrados y baño incorporado en dormitorio principal, dispone de cocina amueblada con horno, campana y placa y tendedero cerrado. Salon independiente, 2 baños ( uno el del dormitorio principal), suelos de tarima, calefaccion gas natural, ventanas de aluminio con crimalit, ascensor, garaje, trastero y piscina.  NO COBRAMOS HONORARIOS AL COMPRADOR NI COBRAMOS POR REALIZAR FINANCIACION.;919381843;Calle Zeus;218000;2;Suroeste, Torrejón de Ardoz;Look & Find Alcalá de Henares;Profesional;-;Torrejón de Ardoz;Suroeste;-;2422;90;2;1;Sí;No;Sí;No;Sí;Sí;No;Sí;No
102132033;Piso en Calle Hilados;Piso;Piso en venta en 'PARQUE CATALUÑA' Agencia inmobiliaria TECNOCASA de TORREJÓN DE ARDOZ-BARRIO PARQUE CATALUÑA, vende fantástico piso de 115m2 construidos compuesto por: hall, salón, cocina amueblada, 4 dormitorios y 2 baños completos, uno de ellos ubicado en el dormitorio principal. Espectacular salón comedor con su terraza abierta, ventanas de aluminio, amplias y luminosas habitaciones, la finca cuenta con calefacción central de gas natural. ¡LA FINCA DISPONE DE ASCENSOR! El inmueble está situado en una zona ya consolidada con multitud de servicios alrededor y bien comunicada por la red de transportes del municipio. Parques y zonas infantiles cercanas. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACION 100%.;919383438;Calle Hilados;220000;4;Sureste, Torrejón de Ardoz;TECNOCASA TORREJON ZARZUELA-JUNCAL;Profesional;-;Torrejón de Ardoz;Sureste;-;1913;115;2;1;Sí;No;No;Sí;No;No;No;No;No
101542904;Piso;Piso;AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA DE TECNOCASA ZONA ENSANCHE - LOS NOGALES VENDE EXCELENTE ÁTICO EN EL ENSANCHE. La zona cuenta con todos los servicios a su alcance, como centros de salud ( Centro de especialidades 'Francisco Díaz' - Centro de Salud Reyes Magos) Colegios e institutos ( Mozart, Alborada, IES Doctor Marañón) además de todo tipo de comercios. Estación de tren a solo 10 minutos a pie y bien comunicado con la nacional A-2, además de numerosas paradas de líneas urbanas (LINEAS 1A-1B-9) e interurbanas (LINEA 227 MADRID). La vivienda tiene una superficie aproximada de 79 m2 y está distribuida en: Hall recibidor, salón comedor que da paso a tres dormitorios con armarios empotrados, un baño completo con bañera y otro en suite con bañera, cocina amueblada y equipada que da acceso a una amplia terraza de 25 metros. La vivienda cuenta con aire acondicionado, carpintería exterior de aluminio climalit, suelos de parquet y gress en cocina y baño, calefacción de gas natural individual. Además, cuenta con DOS plazas de garaje y trastero incluido en el precio. No lo dude y venga a visitarlo sin compromiso. Y recuerde que podemos conseguir hasta el 100% DE FINANCIACIÓN con nuestro departamento de intermediación financiera KIRON.;919381237;Ensanche;265000;3;Ensanche, Alcalá de Henares;Agencia Tecnocasa Estudio Vía Complutense;Profesional;-;Alcalá de Henares;Ensanche;-;3313;80;2;3;Sí;No;No;Sí;Sí;Sí;Sí;Sí;No
101821104;Piso en Jorge Luis Borges;Piso;Bonito y acogedor piso muy luminoso situado en una de las zonas mas nuevas de Alcalá de Henares, a tan solo 20 minutos de Madrid, en una urbanización privada con zonas comunes, jardines, piscinas, gimnasio y sauna. Al entrar en la vivienda nos encontramos con un amplio hall que distribuye la cocina, muy amplia y completamente equipada con tendedero y una gran terraza con vistas a las piscinas y jardines, es una zona ideal para compartir momentos de ocio con familia y amigos. El salón comedor es muy luminoso por otra terraza que tiene con vistas también a las zonas comunes. Desde ese mismo hall accedemos a otro pequeño hall que distribuye una habitación con armario empotrado, cuarto de baño completo y exterior y una habitación principal con baño en suite exterior y armario empotrado. Toda la vivienda es exterior y da a las zonas comunes por lo que tiene mucha tranquilidad y seguridad. La vivienda dispone de plaza de garage. La zona es muy nueva y combina tranquilidad con todo tipo de servicios, un lugar ideal para disfrutar de una estupenda calidad de vida, mucha variedad de actividades, zonas verdes, deportivas, parques infantiles, centros médicos, centros comerciales y ocio. La ubicación es perfecta ya que a parte de tener todo tipo de transporte publico y muy buena comunicación, a pocos minutos esta la salida a la A2. Una zona residencial, ideal para vivir!;919389333;JORGE LUIS BORGES;259000;2;Ensanche, Alcalá de Henares;Reines Grupo Inmobiliario;Profesional;-;Alcalá de Henares;Ensanche;-;2698;96;2;1;Sí;No;Sí;Sí;Sí;Sí;Sí;No;Sí
101757327;Piso en Avenida Cristobal Colon;Piso;AS Fresnos pone a la venta, piso en urbanización cerrada con piscina en zona de la Zarzuela. La vivienda esta distribuida de la siguiente manera, hall con armario empotrado, amplio salón muy luminoso con orientación este y un dormitorio con armario empotrado, baño completo con bañera y cocina equipada.  Buen estado de conservación, ventanas climalit, suelos de parqué, puertas de madera, puerta principal blindada, la calefacción es individual de gas natural y aire acondicionado con bomba de calor. La comunidad cuenta con ascensor, piscina y zona ajardinada e infantil. La finca cuenta con acceso para personas con movilidad reducida. El inmueble se encuentra ubicado en una zona tranquila y donde además podrás contar con todos los comercios de primera necesidad (supermercados Mercadona entre otros ), farmacias, bancos, centro médico, centros educativos privados y públicos, guarderías, transporte urbano e interurbano a una sola calle de la parada de bus hacia Madrid.  A tan sólo 10 min andando de la estación de Renfe Soto de Henares, del Hospital Universitario Torrejón de Ardoz y del centro comercial y de ocio Oasis y rápido acceso a la A2. Te conseguimos la mejor Hipoteca del mercado, HASTA EL 100% DE LA COMPRAVENTA, HASTA EL 100% DE LA TASACIÓN (según perfil). Asesoramiento financiero gratuito. (Financiera externa) En AS Fresnos Inmobiliaria trabajamos para ofrecer a nuestros clientes los mejores inmuebles de la zona, para proporcionarles la mejor opción a su necesidad y un servicio personalizado, en el que estamos atentos a todos los detalles. No dude en llamarnos para coordinar una visita   IDEAL INVERSIÓN.;919388224;Avenida CRISTOBAL COLON;154900;1;Noreste, Torrejón de Ardoz;AS Fresnos inmobiliaria;Profesional;-;Torrejón de Ardoz;Noreste;159900;2582;60;1;1;Sí;No;Sí;No;No;No;Sí;No;Sí
101260979;Chalet pareado en Tratado De Roma;Chalet;Viviendas unifamiliares adosadas de 260 m² en venta, de 4 dormitorios situadas en la localidad de Meco, provincia de Madrid. Meco está bien comunicada por carretera, a través de los accesos viarios M-121 y M-116 y con autobuses de líneas interurbanas. La zona dispone de equipamiento variado, oficina de correos, restaurantes, supermercados, polideportivo, oficina bancaria, parques, etc. Construidos en 2008, estos chalets adosados se asientan sobre unas parcelas de 307 m² y constan de planta sótano, baja y planta primera, comunicadas entre sí mediante escalera interior. Disponen de una superficie de 260 m² y se distribuyen en salón-comedor, cocina independiente, amueblada con armarios altos y bajos, 4 dormitorios con armarios empotrados y 3 baños y terraza, listos para convertirse en su próxima vivienda en propiedad. Buenas calidades en el interior, suelos de tarima, calefacción y preinstalación de aire acondicionado. La parcela no edificada, se destina a zona ajardinada.;919380080;TRATADO DE ROMA;440000;4;Meco;N.C. Gestión Inmobiliaria;Profesional;-;Meco;-;-;1692;260;4;-;No;No;No;Sí;Sí;Sí;Sí;Sí;Sí
101435296;Dúplex en Aguadores;Duplex;ALQUILIAGESTIÓN. - REF. 471V CAMARMA DE ESTERUELAS ATENCIÓN SÓLO VENTA O ALQUILER CON OPCIÓN A COMPRA.  NO SE ALQUILA DE OTRO MODO.  Venta 159.000 €  Renta al mes 750 € PRIMA DE OPCIÓN DE COMPRA: 10.000. -€ Amplio y luminoso dúplex de 3 habitaciones en una de las mejores zonas de Camarma.  Residencial seminuevo con amplia zona común y rodeado de parques infantiles y zonas verdes.  La vivienda se distribuye de la siguiente manera, en planta baja cuanta con hall de entrada, aseo, una amplia habitación con armario empotrado, cocina independiente y salón comedor.  En planta superior dispone de otras dos habitaciones con grandes armario empotrados, todos ellos vestidos y un baño completo. ¡Mejor ver! Le ayudamos a conseguir la financiación para la compra de su futura casa.;949728557;Aguadores;159000;3;Camarma de Esteruelas;Alquiliagestion;Profesional;-;Camarma de Esteruelas;-;-;1486;107;2;2;No;No;No;No;No;No;No;No;No
99733955;Casa independiente en Fuente de Arriba;Chalet;Fantástico chalet de 2 plantas en la mejor zona de Meco. Vistas despejadas y espectaculares a la Iglesia del pueblo. El chalet consta de 2 salones, cocina, 5 dormitorios y 4 cuartos de baño. Está construido sobre una parcela de 370 metros con jardín consolidado y bonita piscina. También dispone de sala de juegos y jacuzzi para 9 personas. La zona cuenta con todos los servicios y buena comunicación con Alcalá de Henares.;919388342;Fuente de Arriba;424900;5;Meco;TWICE COMERCIALIZADORA ETICA;Profesional;-;Meco;-;-;1268;335;4;-;No;No;Sí;Sí;Sí;Sí;Sí;Sí;Sí
102200832;Piso en José Chacón;Piso;INMOBILIARIA DE LA TORRE comercializa la venta de un estupendo piso en JARDÍN DE ALCALÁ (zona Val-Juan de Austria). La vivienda se distribuye en 4 amplios dormitorios, salón comedor con terraza exterior, amplia cocina amueblada, baño completo y aseo con ducha. También cuenta con un cuarto trastero incluido en el precio.  Se trata de una 5ª planta con ascensor. La urbanización dispone de una extraordinaria piscina comunitaria y parque infantil.  Se sitúa en una zona consolidada de Alcalá de Henares, que cuenta con todos los servicios necesarios, colegios e institutos, ambulatorio, zonas comerciales, transporte, fácil conexión con la A-2. Ideal para familias.;919381890;José Chacón;260000;4;Val, Alcalá de Henares;INMOBILIARIA DE LA TORRE;Profesional;-;Alcalá de Henares;Val;-;2342;111;2;5;Sí;No;Sí;Sí;No;No;No;Sí;No
102195011;Piso en ana maria matute;Piso;Espectacular piso en Alcalá de Henares  399.000 euros 146 M2 construidos Año 2019 Alcasa dispone para la venta de increíble piso reformado (antes 4 dormitorios y 2 baños y un aseo) con excelentes calidades antes de estrenarse, en Urbanización “Edificio Complutense” de reciente construcción. Pasillo de entrada con armario de cortesía, luminoso salón-comedor con acceso a la terraza. Espectacular cocina americana con gran capacidad de almacenaje y salida al tendedero donde se encuentra la lavadora.  En la zona de noche encontramos 3 dormitorios, el principal en suite con armario de pared a pared y baño con mueble bajo lavabo, mampara y alcachofa de gran formato. Los otros dos dormitorios comparten baño también con ducha con mampara y mueble bajo lavabo. Vivienda con doble comunicación, lo que permite una excelente ventilación cruzada. Aparato de ventilación Mecánica Controlada (VMC) Aire acondicionado. Ventanas climalit. Calefacción de gas natural con termostato, placas solares. Suelos de tarima, puertas lacadas blancas, puerta blindada, video portero.   Dos plazas de garaje. Trastero.  Zonas comunes con pista de pádel, zona infantil, piscina salinizada y área verde. Conserje.  Zona con excelente oferta de servicios como supermercado a pocos metros, zonas infantiles, áreas naturales.;919382193;ana maria matute;399000;3;Val, Alcalá de Henares;Alcasa;Profesional;-;Alcalá de Henares;Val;-;2733;146;2;3;Sí;No;Sí;Sí;Sí;Sí;Sí;Sí;No
102257419;Piso en Avenida madrid;Piso;"Agencia inmobiliaria de SAN FERNANDO DE HENARES y zona B° LA ESTACIÓN Oficina TECNOCASA VENDE"".  Vivienda ubicada en el centro de San Fernando de Henares, zona FUENCASA, muy próxima a todo tipo de transporte publico, Renfe, Metro ( L-7 ), parada de autobuses, restaurantes, centros comerciales, etc. La vivienda se compone de tres dormitorios, un amplio salón de paso con terraza abierta y un cuarto de baño completo con plato de ducha. Todo tipo de transporte publico, metro (L-7), autobuses urbanos (L-1), Autobuses interurbanosA-226-227-229-2 88-822) y Autobuses Nocturnos (N-202 y N-203). POSIBILIDAD DE FINANCIACION 100%.  NO DUDES EN ASESORARTE CON NUESTRO DEPARTAMENTO FINANCIERO.""";919387246;Avenida madrid;210000;3;Fuencasa, San Fernando de Henares;TECNOCASA ESTUDIO NUEVO HENARES 21 ;Profesional;-;San Fernando de Henares;Fuencasa;-;1826;115;1;3;Sí;No;No;Sí;No;No;No;Sí;No
99541044;Piso en Calle del Mar Rojo s/n;Piso;VIVIENDA CON FINANCIACIÓN 100%. Ya puedes comprar tu propio piso! No tienes por qué seguir derrochando tus ahorros en el alquiler. Si sueñas con comprar tu vivienda, ésta es tu oportunidad, no la dejes escapar!  Lo único que tendrás que aportar inicialmente son los gastos de escritura, notaría, etc. que en esta vivienda suponen unos 34.000 €, el resto, te lo pueden financiar al 100%.  Se trata de un estupendo piso en una de las mejores zonas de Coslada, el Barrio del Puerto, (Madrid) a pocos metros de estación de metro de Barrio del Puerto (Línea 7) Vivirás con todos los servicios a tu alcance en un buen barrio tradicional donde podrás ir caminando a colegios e institutos, instalaciones deportivas, comercios de todo tipo, supermercados, centro de salud e infinitas posibilidades de ocio. Una zona con grandes espacios verdes en los alrededores donde poder hacer deporte al aire libre o salir a pasear con la familia.  Se trata de un magnífico piso de tres dormitorios, uno tipo suite con gran vestidor, dos baños completos (los dos con bañera), salón amplio y luminoso y cocina amueblada. Se ubica en la cuarta planta de un edificio con ascensor. El suelo es de parquet, posee amplios armarios empotrados en todas las habitaciones, ventanas de aluminio de máxima calidad, aire acondicionado y amplias zonas comunes con piscina, pista de pádel y zonas verdes. Plaza de garaje y trastero incluidos en el precio. Se inicia periodo de subasta por tiempo limitado de un mes. Si te interesa, no esperes, llámame ahora mismo y te explico todos los detalles. Al ser una VIVIENDA DE BANCO se concede el 100% de financiación, más fácil no puede ser.  NO COBRAMOS HONORARIOS AL COMPRADOR.;618901702;Calle del Mar Rojo s/n;340000;3;El Puerto, Coslada;RK Fusión Inmobiliaria;Profesional;-;Coslada;El Puerto;-;3036;112;2;4;Sí;No;Sí;Sí;Sí;Sí;Sí;Sí;Sí
102273760;Piso en Calle Logroño;Piso;Globalpiso Torrejón vende piso en Barrio San Jose. 3º Planta del edificio sin ascensor. La vivienda está distribuida en: Tres dormitorios, salón independiente, cocina amueblada, baño completo con plato de ducha y ventana. Calidades del inmueble: suelos de tarima, ventanas de climalit oscilobatientes, pintura lisa, calefacción de gas natural individual, aire acondicionado en todas las estancias. Ubicado en pleno centro de Torrejón a escasos metros de Cercanías Renfe y todos los servicios de primera necesidad. Posibilidad de financiación al 100% por nuestro departamento financiero Grocasa, asesoramientos totalmente gratuitos y sin compromiso. Para más información preguntar por Gabriela.;919381004;Calle Logroño;117000;3;Noroeste, Torrejón de Ardoz;Globalpiso;Profesional;-;Torrejón de Ardoz;Noroeste;-;1828;64;1;3;No;No;No;No;No;No;Sí;No;No
100881807;Piso en Avenida Viena;Piso;Se vende amplia vivienda de 86m2 ubicada en una finca del año 1972. Se encuentra en una 5º planta exterior con ascensor, cuenta con 3 dormitorios, salón - comedor, cocina independiente y un baño.  Excelente ubicación con vistas espectaculares, a 5 min del metro, a 50 metros de parada de bus, Colegio e Instituto cerca, Comisaría a 5 minutos, Supermercados y Farmacia 24 horas a 5 minutos, cercano al Centro de Salud y a 10 min del Hospital del Henares, fácil acceso a M206, M45, M50 y A2.;919381163;Avenida Viena;169000;3;Ciudad 70, Coslada;SOLVIA Chamberí;Profesional;-;Coslada;Ciudad 70;-;1965;86;1;5;Sí;No;No;No;No;No;No;No;No
102252572;Piso en esteban terradas;Piso;¿Buscas un hogar acogedor en una ubicación conveniente? ¡Esta es tu oportunidad! Te presentamos esta encantadora vivienda en la tercera planta en la Calle Esteban Terradas en Torrejón de Ardoz. Características Principales: �️ 3 Dormitorios Amplios � Baño Luminoso �️ Cocina Equipada con Electrodomésticos  � Fácil Acceso a Aparcamiento �️ Zonas Verdes Cercanas para Disfrutar al Aire Libre ⚽ Proximidad a Instalaciones Deportivas �️ Cercano a Comercios y Servicios Descripción: Esta acogedora vivienda de tres dormitorios es perfecta para quienes buscan un lugar tranquilo para vivir. Con una distribución funcional, la propiedad cuenta con un espacioso salón. La cocina está equipada con electrodomésticos.  Ubicación: La Calle Esteban Terradas es conocida por su tranquilidad y acceso conveniente a todas las comodidades. En las cercanías, encontrarás zonas verdes para pasear, hacer ejercicio y relajarte. Además, estarás a poca distancia de instalaciones deportivas, tiendas locales y servicios esenciales.;919387615;esteban terradas;140000;3;Noroeste, Torrejón de Ardoz;Sign Your House;Profesional;-;Torrejón de Ardoz;Noroeste;-;1842;76;1;3;No;No;No;No;No;No;No;No;No
102244983;Piso;Piso;Agencia inmobiliaria de TORREJÓN DE ARDOZ zona TORREJON - ESTACION Oficina Tecnocasa de TORREJÓN DE ARDOZ El inmueble está formado por entrada con acceso al salón, cocina con terraza, tres dormitorios, un cuartos de baño y una amplia terraza cerrada La vivienda es muy luminosa por su orientación, se encuentra en buen estado, dispone de suelo de parquet, ventanas dobles en todas las estancias, aire acondicionado en el salón y en dos de las habitaciones. Se encuentra en una zona céntrica, muy cerca del Ayuntamiento, de la estación Renfe y de autobuses y cerca del recinto ferial. Otros servicios: farmacias, colegios, bancos, supermercados, mercadillo local, zonas verdes. No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON FINANCIACION HASTA EL 100%.;919386308;Noroeste;139000;3;Noroeste, Torrejón de Ardoz;Estudio Rosario-Fresnos;Profesional;-;Torrejón de Ardoz;Noroeste;-;1635;85;1;10;Sí;No;No;Sí;No;No;No;No;No
101956758;Chalet pareado;Chalet;Exclusiva venta de chalet pareado en Loeches, junto al complejo Deportivo Cruz de Piedra.  Te invitamos a visitarlo!  El inmueble dispone de 250 m2 construidos y un jardín de 160 m2, con piscina privada,  El acceso a la vivienda se realiza a través de un bonito porche que da entrada a la casa y deja intuir el resto del patio En el interior de la vivienda, encontrarás una distribución en tres plantas. En planta baja destaca el espacioso salón con grandes ventanales que dan salida al jardín trasero y desde donde puedes ver la piscina, protagonista de esta vivienda, en la cocina se renovaron los muebles y se instaló una encimera de cuarzo (Silestone). La caldera apenas tiene unos meses.  En esta planta encontrarás también un aseo con ducha, y un dormitorio en planta baja súper práctico.  En la primera planta se disponen otros dos dormitorios con un baño exterior y el dormitorio principal, que es doble, con vestidor y baño completo integrado en suite.  El dormitorio principal es un sueño. La luz natural y la distribución del espacio te encantarán.  En planta buhardilla está el espacio más multifuncional de la casa, reservado para tus invitados o bien para crear una amplia zona de trabajo.  El chalet tiene aparatos de aire acondicionado en prácticamente todas las estancias de la casa, calefacción por gas natural y chimenea funcional. Las ventanas cuentan con rejas, son de aluminio con climalit (algunas abatibles y algunas oscilobatientes) y puerta blindada.  La pintura está en liso.  La piscina tiene un sistema de cloración salina.  Junto a la piscina, que dispone de valla de vidrio, se ha creado una zona de estar con una bonita pérgola de madera, ideal para la barbacoa.  La puerta de acceso para vehículos, está motorizada.  Esta vivienda ofrece a su comprador todo que puede imaginar para disfrutar de su hogar durante todo el año.  El pueblo, de casi 9.000 habitantes, se ubica a 25 minutos de Madrid y 10 minutos de Torrejón de Ardoz. Hay línea de autobús a Madrid y Torrejón de Ardoz (líneas 284 y 261), instituto de secundaria (IES Luis de Góngora), colegios públicos y un colegio concertado (Colegio Montfort, de gran renombre). El municipio cuenta con todos los servicios necesarios. SOLICITA MÁS INFORMACIÓN SIN COMPROMISO! En ORTIZ 2001 SL, NO COBRAMOS COMISIONES DE COMPRA!;919383505;Loeches;450000;5;Loeches;ORTIZ 2001. S.L.;Profesional;-;Loeches;-;-;2195;205;3;-;No;No;Sí;No;No;No;Sí;No;Sí
98172851;Dúplex en Calle Unión, 25;Duplex;Vivienda en Torres de la Alameda. Piso exterior perfectamente distribuido en diferentes dependencias servicios para habitar. Cuenta además, con un patio comunitario. Ubicado muy cerca del Ayuntamiento y al Centro Salud Torres De La Alameda. La zona dispone de todos los servicios básicos necesarios, con superficies comerciales, restaurantes o equipamientos deportivos como el Polideportivo municipal o Piscina Municipal de Torres de la Alameda. Municipio bien comunicado mediante líneas de autobuses y carreteras.  Solicite más información sin ningún tipo de compromiso. Este inmueble se vende conjuntamente con vivienda.;936174979;Calle Unión, 25;532300;3;Torres de la Alameda;Servihabitat;Profesional;-;Torres de la Alameda;-;-;949;561;2;1;No;No;No;No;No;No;No;No;No
102096967;Piso en Avenida de Roma, 5;Piso;Agencia Negociadora del Alquiler vende estupenda vivienda construída en 1972, recién reformada de 87 m2 (75 útiles) según catastro, exterior y muy luminosa. Consta de 3 dormitorios, 1 cuarto de baño, salón y cocina independiente equipada con electrodomésticos (la lavadora no entra en la venta, se va a retirar). Consta de puerta blindada, suelos porcelánicos, puertas lacadas en blanco, ventanas climalit, terraza y calefacción individual por gas natural. Se vende vacía de muebles. Finca con ascensor. Trastero Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños Importante: El precio de compra de la vivienda no incluye el gasto del Impuesto de Transmisiones Patrimoniales (6%), honorarios de agencia (3% + IVA), ni gastos de notario y registro.;914113253;Avenida de Roma, 5;165000;3;Ciudad 70, Coslada;Agencia negociadora de alquiler;Profesional;-;Coslada;Ciudad 70;-;1897;87;1;1;Sí;No;No;No;No;No;No;Sí;No
